 Line 1,,,,,,
 Line 2,,,,,,
419,94.8018,0,49.5854,-0.0320295,0.948708,-0.314527
420,92.3009,0,49.8237,-0.0842536,0.948708,-0.304721
421,89.8783,0,50.4764,-0.145735,0.948708,-0.280561
422,87.6448,0,51.6178,-0.212022,0.948708,-0.234521
423,85.7748,0,53.2857,-0.207099,0.948708,-0.23888
424,83.9079,0,54.8829,-0.0247119,0.948708,-0.315187
425,81.4198,0,55.0493,0.163796,0.948708,-0.270415
426,79.3759,0,53.8178,0.311577,0.948708,-0.0536006
427,79.0006,0,51.3446,0.316146,0.948708,0.00230432
428,79.0698,0,48.8319,0.31594,0.948708,0.0116156
429,79.2129,0,46.322,0.316062,0.948708,0.00762957
430,79.3244,0,43.8106,0.31614,0.948708,0.00300456
431,79.3991,0,41.2978,0.316149,0.948708,-0.00174698
432,79.4361,0,38.7842,0.316086,0.948708,-0.00653504
433,79.4349,0,36.2703,0.315953,0.948708,-0.0112595
434,79.3962,0,33.7568,0.315758,0.948708,-0.0158104
435,79.3213,0,31.244,0.315516,0.948708,-0.0200707
436,79.2125,0,28.7324,0.315248,0.948708,-0.0239193
437,79.073,0,26.2223,0.314978,0.948708,-0.0272418
